Company Name,Address,links,links-href,Number ,Number1,Number2,Number3,Number4,Cell No,Telephone No
Heidelberg Materials Bangladesh PLC.,"Symphony (6th & 7th Floor), Plot No: SE (F) 9, Road No: 142, Gulshan Avenue (South), Dhaka-1212.",HEIDELBCEM,https://dsebd.org/displayCompany.php?name=HEIDELBCEM,02-8815602,,,,,,
Hami Industries PLC,"F-16, Lilypond Center, 3 RK Mission Road, Dhaka",HAMI,https://dsebd.org/displayCompany.php?name=HAMI,+880 1706188865,,,,,+8801706188865,
Hakkani Pulp & Paper Mills Ltd.,"2/10 D.T.Road. North Pahartali,  Chittagong and Flat#B-3, Topkhana Road, Purana Paltan, Dhaka-1000(Share Office)",HAKKANIPUL,https://dsebd.org/displayCompany.php?name=HAKKANIPUL,01714-87508,+880243151463,+88024315146465,+880243152344,,,
GSP Finance Company (Bangladesh) Limited,"1, Paribagh, Mymensingh Road, Ramna, Dhaka‐ 1000.",GSPFINANCE,https://dsebd.org/displayCompany.php?name=GSPFINANCE,+8802 223360506,,,,,,
Green Delta Insurance PLC.,"Green Delta Aims Tower (6 Floor), 51-52 Mohakhali C/A, Dhaka-1212",GREENDELT,https://dsebd.org/displayCompany.php?name=GREENDELT,(880-2) 222263902,,,,,+8801730029747,
Green Delta Mutual Fund,"I-K Tower (4th Floor), Plot # 2, Block # CEN (A) Gulshan North Avenue, Gulshan 2, Dhaka - 1212, Bangladesh",GREENDELMF,https://dsebd.org/displayCompany.php?name=GREENDELMF,+88 01730450478-9,+880247117267,+880247110306,+880247116188,,+8801714045171,
Grameen One : Scheme Two,"AIMS of Bangladesh LimitedUnique Trade Center (UTC),Level 6(SW),8 Panthopath, Karwan Bazar, Dhaka-1215.",GRAMEENS2,https://dsebd.org/displayCompany.php?name=GRAMEENS2,48120558,,,,,,
GQ Ball Pen Industries Ltd.,"G.Q. Building, 331/2, Tajuddin Ahmed Swaroni, Bara Magh Bazar, Dhaka - 1217",GQBALLPEN,https://dsebd.org/displayCompany.php?name=GQBALLPEN,9344630-9,,,,,,
GPH Ispat Ltd.,"Crown Chamber, 325 Asadgonj, Chattogram.",GPHISPAT,https://dsebd.org/displayCompany.php?name=GPHISPAT,+88 031 631460 (PABX),+880312854997,+88031631460149,,,+8801718224827,
Grameenphone Ltd.,"GPHOUSE, Bashundhara, Baridhara, Dhaka-1229, Bangladesh.",GP,https://dsebd.org/displayCompany.php?name=GP,1711555888,,,,,+8801713118191,
Golden Son Ltd.,"Khowajnagar, P-O: Ajimpara, P-S: Karnaphuli, Chattogram.",GOLDENSON,https://dsebd.org/displayCompany.php?name=GOLDENSON,+880 31-617934,,+8805505209899,,,+8801755645047,+8805505209899
Global Insurance Limited,"Al-Razi Complex (12th floor), 166-167, Shaheed Syed Nazrul Islam Sarani, Purana Paltan, Dhaka-1000.",GLOBALINS,https://dsebd.org/displayCompany.php?name=GLOBALINS,55111601-3,,,,,+8801711677215,
ICB AMCL CMSF Golden Jubilee Mutual Fund,"Green City Edge (4th floor), 89, Kakrail, Dhaka- 1000.",GLDNJMF,https://dsebd.org/displayCompany.php?name=GLDNJMF,1970973681,,,,,+8801970973654,
Global Islami Bank PLC,"Saiham Tower, House- 34, Road-136, Block # SE (C-1), Gulshan Model Town, Gulshan-1, Dhaka-1212.",GIB,https://dsebd.org/displayCompany.php?name=GIB,88-09617176037,,,,,,
Global Heavy Chemicals Limited,"37, Segun Bagicha, Dhaka-1000",GHCL,https://dsebd.org/displayCompany.php?name=GHCL,880-2-9330191,,,,,,
Golden Harvest Agro Industries Ltd.,"Shanta Western Tower, Level-6, # 605, 186, Gushan-Tejgaon Link Road, Dhaka - 1208",GHAIL,https://dsebd.org/displayCompany.php?name=GHAIL,8.80E+12,,,,,+8801313082970,
Generation Next Fashions Limited,"Building # 348, Road # 05, DOHS Baridhara, Dhaka-1206",GENNEXT,https://dsebd.org/displayCompany.php?name=GENNEXT,8412625,,,,,,
Genex Infosys PLC,"Plot-42 & 69, Nitol Niloy Tower (Level 8), Nikunja-2, Khilkhet, Dhaka-1208",GENEXIL,https://dsebd.org/displayCompany.php?name=GENEXIL,+88 09 612 111 000,,,,,+8801847100140,
Gemini Sea Food PLC,"House # 44, Road # 16 (New), 27(old), Dhanmondi, Dhaka-1209",GEMINISEA,https://dsebd.org/displayCompany.php?name=GEMINISEA,41020596-41020602,,,,,,
GBB Power Ltd.,"GBB Power Limited, Momtaz Plaza (5th Floor), House # 7, Road # 4, Dhanmondi R/A, Dhaka-1205",GBBPOWER,https://dsebd.org/displayCompany.php?name=GBBPOWER,02-58616703,,,,,+8801552302021,
Fu Wang Food Ltd.,"House-55, Road-17, Banani C/A, Dhaka-1213,Bangladesh",FUWANGFOOD,https://dsebd.org/displayCompany.php?name=FUWANGFOOD,8.80E+11,,,,,+8801701222901,
Fu-Wang Ceramic Industries Ltd.,"Pearl Trade Centre (2nd Floor), Cha- 90/3, Pragati Sarani, North Badda, Dhaka-1212.",FUWANGCER,https://dsebd.org/displayCompany.php?name=FUWANGCER,2222282361,,,,,,
Fortune Shoes Limited,"Dhaka Office: Moon Island, Suite: C-3, Plot: 34 & 36rnRoad: 08, Block:E, Niketon, Gulshan-1, Dhaka-1212.",FORTUNE,https://dsebd.org/displayCompany.php?name=FORTUNE,29851132,,,,,,
First Security Islami Bank PLC.,"Rangs RD Center, Block: SE (F), Plot: 03, Gulshan Avenue, Gulshan-1, Dhaka-1212, And 23 Dikusha C/A, Dhaka-1000 (Share Office)",FIRSTSBANK,https://dsebd.org/displayCompany.php?name=FIRSTSBANK,02-223357613,,,,,+8801938886188,
First Finance Limited,"Jahangir Tower (3rd Floor), 10, Kawran Bazar, Dhaka - 1215",FIRSTFIN,https://dsebd.org/displayCompany.php?name=FIRSTFIN,28189676,,,,,+8801987007879,
Fine Foods Limited,"New market City Complex (Level -6), 44/1, Rahim Square, New Market, Dhaka -1205",FINEFOODS,https://dsebd.org/displayCompany.php?name=FINEFOODS,9671320,,,,,+8801926766469,
Far East Knitting & Dyeing Industries Limited,"Moyeen Centre, House No. 9/B, Road No. 3, Gulshan 1, Dhaka 1212",FEKDIL,https://dsebd.org/displayCompany.php?name=FEKDIL,9848508,,,,,,
Federal Insurance Company Ltd.,"Navana DH Tower (6th Floor), 6, Panthapath, Dhaka-1215",FEDERALINS,https://dsebd.org/displayCompany.php?name=FEDERALINS,55013781,,,,,+8801819806474,
First Bangladesh Fixed Income Fund,"Sky View Henolux Center, Office No: C-1, 1st Floor, 3/1, Purana Paltan, Dhaka-1000",FBFIF,https://dsebd.org/displayCompany.php?name=FBFIF,01302-399597,,,,,+8801711220988,
FAS Finance & Investment Limited,"Suvastu Imam Square (4th & 5th Floor),65, Gulshan Avenue, Gulshan- 1, Dhaka-1212.",FASFIN,https://dsebd.org/displayCompany.php?name=FASFIN,+88-2-58815841   '+ 88-09604046565,,,,,,
Fareast Islami Life Insurance Co. Ltd.,"Fareast Tower (Level-18), 35 Topkhana Road, Dhaka-1000",FAREASTLIF,https://dsebd.org/displayCompany.php?name=FAREASTLIF,9613000123 Ext. 1032 & 1125,,,,,+8801730113653,
Fareast Finance & Investment Limited,"Simpletree Lighthouse, (10th Floor), Plot-53, Road No.-21, Block-B, Kemal Ataturk Avenue Banani, Dhaka-1213",FAREASTFIN,https://dsebd.org/displayCompany.php?name=FAREASTFIN,55033328-30,,,,,+8801977334536,
Far Chemical Industries Limited,"House No: 11 (Floor: 5-A), Block - F, Road No: 12, Niketon, Gulshan-1, Dhaka-1212",FARCHEM,https://dsebd.org/displayCompany.php?name=FARCHEM,-9858648,,,,,+8801862264064,
Familytex (BD) Limited,"House # 127 (3rd Floor), Road # 10, Block # C, Niketon, Gulshan - 01, Dhaka.",FAMILYTEX,https://dsebd.org/displayCompany.php?name=FAMILYTEX,880-2-9881941,,,,,,
Export Import (Exim) Bank of Bangladesh PLC.,"Exim Bank Tower, Plot # 15, Block # CWS (C), Bir Uttom A. K. Khondokar Road, Gulshan - 1, Dhaka-1212",EXIMBANK,https://dsebd.org/displayCompany.php?name=EXIMBANK,09 666 716 246,,,,,+8801922290840,
EXIM Bank 1st Mutual Fund,"Sky View Henolux Center, Office No: C-1, 1st Floor, 3/1, Purana Paltan, Dhaka-1000",EXIM1STMF,https://dsebd.org/displayCompany.php?name=EXIM1STMF,01302-399597,,,,,+8801711220988,
Evince Textiles Limited,"PLOT # 33, SECTION #7, MIRPUR, DHAKA.-1216",ETL,https://dsebd.org/displayCompany.php?name=ETL,880-2-8900870-4,,,,,+8801717333243,
Esquire Knit Composite PLC,"Esquire Tower, 21 Shaheed Tajuddin Ahmed Sarani, Tejgaon, Dhaka-1208",ESQUIRENIT,https://dsebd.org/displayCompany.php?name=ESQUIRENIT,+8809612443322 Ext: 788,,,,,+8801713333040,+8809612443322
Energypac Power Generation PLC.,"Energy Center, 25, Tejgaon, I/A, Dhaka-1208.",EPGL,https://dsebd.org/displayCompany.php?name=EPGL,02-8870669,,,,,,
Envoy Textiles Limited,"Envoy Tower, 18/E, Lake Circus Kalabagan (West Panthapath), Dhaka - 1205",ENVOYTEX,https://dsebd.org/displayCompany.php?name=ENVOYTEX,+88 02 41021684-87,,,,,,
Emerald Oil Industries Ltd.,"Halimunnesa\'s Court (9th Floor), 23, Kakrail Road, Dhaka-1000",EMERALDOIL,https://dsebd.org/displayCompany.php?name=EMERALDOIL,01810-035028,,,,,+8801810035027,
Express Insurance Limited,"Al-Razi Complex (Royal Group), 9th Floor & 10th Floor, 166-167 Shahid Sayed Nazrul Islam Sarani, Bijoynagar, Dhaka 1000.",EIL,https://dsebd.org/displayCompany.php?name=EIL,02-9554421 PABX : 9561255,,,,,+8801818644552,
Eastern Housing Limited,"125/A, Motijheel Commercial Area, Dhaka-1000",EHL,https://dsebd.org/displayCompany.php?name=EHL,'+88- 02-55033669,+880295663035,,,,+8801713003131,
eGeneration PLC.,"Ranks Business Center, Level 9, Ka-218/1, Pragati Sarani, Kuril, Dhaka 1229",EGEN,https://dsebd.org/displayCompany.php?name=EGEN,02 8413076,,,,,+8801755631620,
Eastern Cables Ltd.,"Bangladesh Steel & Engineering Corporation Bhaban, 102 Kazi Nazrul Islam Avenue, Karwan Bazar, Dhaka.",ECABLES,https://dsebd.org/displayCompany.php?name=ECABLES,312501290,,,,,+8801719141617,
EBL NRB Mutual Fund,"Sky View Henolux Center, Office No: C-1, 1st Floor, 3/1, Purana Paltan, Dhaka-1000",EBLNRBMF,https://dsebd.org/displayCompany.php?name=EBLNRBMF,01302-399597,,,,,+8801711220988,
EBL First Mutual Fund,"Sky View Henolux Center, Office No: C-1, 1st Floor, 3/1, Purana Paltan, Dhaka-1000",EBL1STMF,https://dsebd.org/displayCompany.php?name=EBL1STMF,01302-399597,,,,,+8801711220988,
Eastern Bank PLC.,"100, Gulshan Avenue, Dhaka-1212",EBL,https://dsebd.org/displayCompany.php?name=EBL,01814-225335,+8809666777325,,,,+8801817543805,+8809666777325
Eastern Lubricants Blenders PLC.,"Padma Bhaban, Sadarghat, Chattogram-4000",EASTRNLUB,https://dsebd.org/displayCompany.php?name=EASTRNLUB,02333354235-7,,,,,,
Eastland Insurance PLC.,"13, Dilkusha C/A , Dhaka - 1000",EASTLAND,https://dsebd.org/displayCompany.php?name=EASTLAND,2223384600,,,,,,
Eastern Insurance Company Ltd.,"44, Dilkusha C/A,(1st & 2nd Floor), Dhaka-1000",EASTERNINS,https://dsebd.org/displayCompany.php?name=EASTERNINS,02223383033-4,,,,,,
Dutch-Bangla Bank PLC.,"47, Motijheel C/A, Dhaka",DUTCHBANGL,https://dsebd.org/displayCompany.php?name=DUTCHBANGL,9574196-8   ext. 119,,,,,+8801847278119,
Dulamia Cotton Spinning Mills Ltd.,"Ancher Tower, 108, Bir Uttam C.R. Dutta Road, Dhaka-1205.",DULAMIACOT,https://dsebd.org/displayCompany.php?name=DULAMIACOT,+88-02 58610012-18,,,,,,+88025861001218
Dragon Sweater and Spinning Limited,"25/2 D.I.T Road, Malibagh Chowdhury Para, Dhaka-1219",DSSL,https://dsebd.org/displayCompany.php?name=DSSL,8.80229E+11,,,,,,
Desh Garments Ltd.,"Awal Centre (6th Floor), 34, Kemal Ataturk Avenue, Banani C/A, Dhaka -1213",DSHGARME,https://dsebd.org/displayCompany.php?name=DSHGARME,02-222276314,,,,,+8801709632710,
Doreen Power Generations and Systems Limited,"192/A, Eastern Road (3rd Floor), Lane-01, New DOHS, Mohakhali, Dhaka-1206",DOREENPWR,https://dsebd.org/displayCompany.php?name=DOREENPWR,02-2222-60744.,,,,,+8801730709671,+8802222260744
Dominage Steel Building Systems Limited,"J.R Casero Tower, 11th Floor,46, Mohakhali C/A, Dhaka-1212.",DOMINAGE,https://dsebd.org/displayCompany.php?name=DOMINAGE,02 222282140-43,,,,,,
Dhaka Insurance Limited,"71, Purana Paltan Line Dhaka-1000",DHAKAINS,https://dsebd.org/displayCompany.php?name=DHAKAINS,58316139-43,,,,,+881819165454,
Dhaka Bank PLC.,"Plot: CWS(C)-10, Bir Uttam A.K. Khandaker Road, Gulshan-1, Dhaka-1212",DHAKABANK,https://dsebd.org/displayCompany.php?name=DHAKABANK,+8802 5831 4424-30  (Ext. 243),,,,,+8801713038522,
Desh General Insurance Company Limited,"Jiban Bima Bhaban, Front Block, Level-5, 10 Dilkusha C/A, Dhaka-1000",DGIC,https://dsebd.org/displayCompany.php?name=DGIC,02- 223390997-9,,,,,+8801772998707,
Deshbandhu Polymer Limited,"Mostafa Center, House No 59, Road No 27, Block K, Banani, Dhaka 1213, Bangladesh.",DESHBANDHU,https://dsebd.org/displayCompany.php?name=DESHBANDHU,-58816645,,,,,,+880258816731
Dhaka Electric Supply Company Ltd.,"22/B Faruk Sarani, Nikunja-2, Khilkhet, Dhaka-1229",DESCO,https://dsebd.org/displayCompany.php?name=DESCO,8900110-11 8900820-23,,,,,,
Delta Spinners Ltd.,"254-B Khilgaon Chowdhury Para, Dhaka-1219, Bangladesh",DELTASPINN,https://dsebd.org/displayCompany.php?name=DELTASPINN,47213597,,,,,+8801711541132,
Delta Life Insurance Company Ltd.,"Delta Life Tower, Plot # 37, Road # 90, Gulshan Circle – 2, Dhaka – 1212",DELTALIFE,https://dsebd.org/displayCompany.php?name=DELTALIFE,'09613666000,,,,,+8801713360300,
Beximco Textiles Ltd.(Deb-14%),,DEBBXTEX,https://dsebd.org/displayCompany.php?name=DEBBXTEX,,,,,,,
Beximco Knitting Ltd.(Deb-14%),,DEBBXKNI,https://dsebd.org/displayCompany.php?name=DEBBXKNI,,,,,,,
Beximco Fisheries Ltd.(Deb-14%),,DEBBXFISH,https://dsebd.org/displayCompany.php?name=DEBBXFISH,,,,,,,
Beximco Denims Ltd.(Deb-14%),,DEBBXDENIM,https://dsebd.org/displayCompany.php?name=DEBBXDENIM,,,,,,,
Bangladesh Zipper Ind. Ltd.(Deb-14%),,DEBBDZIPP,https://dsebd.org/displayCompany.php?name=DEBBDZIPP,,,,,,,
BD Welding Electrodes Ltd.(Deb-15%),,DEBBDWELD,https://dsebd.org/displayCompany.php?name=DEBBDWELD,,,,,,,
Bangladesh Luggage Ind. Ltd.(Deb-14%),,DEBBDLUGG,https://dsebd.org/displayCompany.php?name=DEBBDLUGG,,,,,,,
Aramit Cement Ltd.(Deb-14%),,DEBARACEM,https://dsebd.org/displayCompany.php?name=DEBARACEM,,,,,,,
Dhaka Bank Perpetual Bond,,DBLPBOND,https://dsebd.org/displayCompany.php?name=DBLPBOND,,,,,,,
DBH First Mutual Fund,"I-K Tower (4th Floor), Plot # 2, Block # CEN (A) Gulshan North Avenue, Gulshan 2, Dhaka - 1212, Bangladesh",DBH1STMF,https://dsebd.org/displayCompany.php?name=DBH1STMF,+88 01730450478-9,+880247117267,+880247110306,+880247116188,,+8801714045171,
DBH Finance PLC.,"Landmark Building (9th Floor), 12-14, Gulshan North C/A, Gulshan-2, Dhaka-1212",DBH,https://dsebd.org/displayCompany.php?name=DBH,PABX: 09612334455,+88029842374,,,,+8801614072145,
Daffodil Computers Ltd.,"64/3, Leke Circus, Kalabang, Dhanmondi, Dhaka.",DAFODILCOM,https://dsebd.org/displayCompany.php?name=DAFODILCOM,88-02-9116601,,,,,,
The Dacca Dyeing & Manufacturing Co.Ltd.,"Sharif Mansion (4th Floor), 56-57, Motijheel C/A, Dhaka - 1000, Bangladesh.",DACCADYE,https://dsebd.org/displayCompany.php?name=DACCADYE,9558131-32,,,,,,
CVO Petrochemical Refinery PLC.,"37, Katalgonj, Panchlaish, Chattogram.rnrnDhaka Office: Anima Vista, Flat # A-3 (3rd Floor)rn30 Topkhana Road, Paltan, Dhaka - 1200.",CVOPRL,https://dsebd.org/displayCompany.php?name=CVOPRL,-650494,,,+88029551968,,,
Crystal Insurance Company Limited,"DR Tower (14th Floor), 65/2/2, Purana Paltan, Box Culvert Road, Dhaka-1000",CRYSTALINS,https://dsebd.org/displayCompany.php?name=CRYSTALINS,02-55112733-38,,,,,+8801717644446,
Crown Cement PLC.,"Delta Life Tower, (3rd & 6th Floor), Plot # 37, Road # 45 (South) & 90 (North), Gulshan-2, Dhaka-1212, Bangladesh.",CROWNCEMNT,https://dsebd.org/displayCompany.php?name=CROWNCEMNT,+8802-222292669 (share Dept),,,,,+8801730709003,
Coppertech Industries Limited,"House: 207 (6th floor), Road-10, New DOHS, Mohakhali, Dhaka-1206",COPPERTECH,https://dsebd.org/displayCompany.php?name=COPPERTECH,+88-02-8715867 (ext. 123) ,,,,,+8801917701642,+88028715867
Continental Insurance Ltd.,"Advanced Noorani Tower (13th floor) 1, Mohakhali C/A, Dhaka -1212.",CONTININS,https://dsebd.org/displayCompany.php?name=CONTININS,02-58817491-6,,,,,+8801713370149,
Confidence Cement PLC.,"Confidence Heights, Plot-1, Lane-1, Road-2, Block-L, Halishahar H/E, Agrabad Access Road, Chattogram",CONFIDCEM,https://dsebd.org/displayCompany.php?name=CONFIDCEM,031-711471-3,,,,,+8801704124276,
C & A Textiles Limited,"32/A, BSCIC Industrial Estate rnKalurghat (Extn.),ChandgaonrnChittagong, Bangladesh.",CNATEX,https://dsebd.org/displayCompany.php?name=CNATEX,-669415,,,,,,
Chartered Life Insurance Company Limited,"Islam Tower(8th floor), 464/H, DIT Road, West Rampura, Dhaka-1219.",CLICL,https://dsebd.org/displayCompany.php?name=CLICL,-55128877,,,,,,
City Insurance PLC.,"Baitul Hossain Building (4th Floor), 27 Dilkusha C/A Dhaka-1000.",CITYGENINS,https://dsebd.org/displayCompany.php?name=CITYGENINS,0222 3387296,,,,,+8801711660670,+8802223387296
City Bank PLC.,"City Bank Center, Plot: SE(D)-3, 28, Gulshan Avenue, Gulshan-1, Dhaka 1212.",CITYBANK,https://dsebd.org/displayCompany.php?name=CITYBANK,02223356471 (Direct) 02223385925 (Hunting) Ext.-  129 and 136,,,,,,
Central Pharmaceuticals Limited,"2-A/1, South West Darus Salam Road (2nd Floor), Mirpur-1, Dhaka",CENTRALPHL,https://dsebd.org/displayCompany.php?name=CENTRALPHL,-58055993,+880248040674,,,,+8801814655831,
Central Insurance Company Ltd.,"Central Insurance Bhaban, 7-8, Motijheel C/A, Dhaka-1000",CENTRALINS,https://dsebd.org/displayCompany.php?name=CENTRALINS,9564251-4,,,,,+8801610123223,
City Bank Perpetual Bond,,CBLPBOND,https://dsebd.org/displayCompany.php?name=CBLPBOND,,,,,,,
CAPM IBBL Islamic Mutual Fund,"Rupsha Tower (Flat - C4)rn Plot - 07, Road - 17rn Banani C/Arn Dhaka-1213",CAPMIBBLMF,https://dsebd.org/displayCompany.php?name=CAPMIBBLMF,02-222291611,,,,,,
CAPM BDBL Mutual Fund 01,"Rupsha Tower (Flat - C4)rn Plot - 07, Road - 17rn Banani C/Arn Dhaka-1213",CAPMBDBLMF,https://dsebd.org/displayCompany.php?name=CAPMBDBLMF,02-222291611,,,,,,
Capitec Grameen Bank Growth Fund,"Padma Life Tower, 10th Floor (Lift-09), 115, Kazi Nazrul Islam Avenue, Bangla Motor, Dhaka-1000.",CAPITECGBF,https://dsebd.org/displayCompany.php?name=CAPITECGBF,+88 02 222226789,,,,,,
Beximco Pharmaceuticals Ltd.,"17,Road # 02, Dhanmondi R/A,   Dhaka - 1205",BXPHARMA,https://dsebd.org/displayCompany.php?name=BXPHARMA,41060531-5,,,,,+8801711522029,
BSRM Steels Limited,"Ali Mansion, 1207/1099 Sadarghat Road, Chattogram, Bangladesh",BSRMSTEEL,https://dsebd.org/displayCompany.php?name=BSRMSTEEL,02333354901-10,,,,,+8801711790266,+88031285490110
Bangladesh Steel Re-Rolling Mills Limited,"Ali Mansion, 1207/1099, Sadarghat Road, Chattogram, Bangladesh",BSRMLTD,https://dsebd.org/displayCompany.php?name=BSRMLTD,+880 2333354901-10,,,,,+8801711790266,+88031285490110
Bangladesh Submarine Cables PLC,"Rahmans’ Regnum Center (7th Floor), 191, Tejgaon – Gulshan Link Road, Dhaka-1208",BSCPLC,https://dsebd.org/displayCompany.php?name=BSCPLC,880-2-8879194-95,,,,,+8801552369905,
Bangladesh Shipping Corporation,"BSC Bhaban, Saltgola Road, P.O Box # 641, Chattogram- 4100.",BSC,https://dsebd.org/displayCompany.php?name=BSC,1675325248,,,,,+8801894509973,
BRAC Bank PLC.,"Anik Tower, 220/B, Tejgaon I/A, Tejgaon Gulshan Link Road,  Dhaka-1208",BRACBANK,https://dsebd.org/displayCompany.php?name=BRACBANK,9677555124,,,,,+8801713060835,
Baraka Patenga Power Limited,"6/A/I (1st & 2nd floor), Segunbagicha, Dhaka-1000, Bangladesh",BPPL,https://dsebd.org/displayCompany.php?name=BPPL,-223380253,,,,,+8801531548499,
Bashundhara Paper Mills Limited,"Bashundhara Industrial Headquarters-2,rnPlot#56/A, Block #C Umme Kulsum Road, BashundharaR/A, Dhaka-1229",BPML,https://dsebd.org/displayCompany.php?name=BPML,+ 88 02 8432289-93,+8802843228993,,,,,
Bangladesh National Insurance Company Limited,"Rashid Tower (3rd floor), House No. 11, Road No. 18 , Gulshan-1, Dhaka-1212",BNICL,https://dsebd.org/displayCompany.php?name=BNICL,9613112233,,,,,,
Bangladesh Industrial Fin. Co. Ltd.,"Police Plaza Concord (Tower-2), Level- 8, Plot # 02, Road # 144, Gulshan, Dhaka.",BIFC,https://dsebd.org/displayCompany.php?name=BIFC,9611888333,,,,,+8801729097124,
Bangladesh General Insurance Company PLC.,"42, Dilkusha C/A, Dhaka - 1000",BGIC,https://dsebd.org/displayCompany.php?name=BGIC,2223380379,,,,,,
Bangladesh Export Import Company Ltd.,"17, Dhanmondi R/A, Road # 02, Dhaka - 1205",BEXIMCO,https://dsebd.org/displayCompany.php?name=BEXIMCO,41060531-5,,,,,+8801711522029,
Beximco Green Sukuk Al Istisna'a,"BDBL Building, (Level-13), 8, Rajuk Avenue Dhaka, 1000.",BEXGSUKUK,https://dsebd.org/displayCompany.php?name=BEXGSUKUK,,,,,,,
Best Holdings Limited,"79/A Commercial Area, Airport Road, Nikunja-2, Khilkhet, Dhaka-1229.",BESTHLDNG,https://dsebd.org/displayCompany.php?name=BESTHLDNG,-8899217,+88028900096,,,,,
Berger Paints Bangladesh Ltd.,"Berger House. Plot #8, Road#2,Sector#3, Uttara Model Town, Dhaka-1230",BERGERPBL,https://dsebd.org/displayCompany.php?name=BERGERPBL,-48953579,+88248953665,,,,+8801713279723,
Bengal Windsor Thermoplastics PLC.,"Bengal House, 75 Gulshan Avenue, Gulshan-01, Dhaka-1212.",BENGALWTL,https://dsebd.org/displayCompany.php?name=BENGALWTL,9888248-49 Ext-1368,,,,,+8801971044199,
Beacon Pharmaceuticals PLC,"9/B/2, Toyenbee Circular Road, Motijheel C/A, Dhaka-1000.",BEACONPHAR,https://dsebd.org/displayCompany.php?name=BEACONPHAR,-57164499,,,,,+8801713156477,
Beach Hatchery Ltd.,"House# B-139 (3rd Floor), Road#22, DOHS, Mohakhali, Dhaka",BEACHHATCH,https://dsebd.org/displayCompany.php?name=BEACHHATCH,9833506,,,,,+8801714034997,
Bangladesh Welding Electrodes Ltd.,"Muktabangla Shopping Complex, Space No. 237, 9th Floor (Lift-8) East Side Mirpur-1, Dhaka-1216.",BDWELDING,https://dsebd.org/displayCompany.php?name=BDWELDING,9551490,,,,,,
BD Thai Food & Beverage Limited,"BTA Tower (3rd Floor), 29 Kemal Ataturk Avenue, Road # 17, Banani C/A, Dhaka-1213",BDTHAIFOOD,https://dsebd.org/displayCompany.php?name=BDTHAIFOOD,-222274693,,,,,+8801713155102,
Bd.Thai Aluminium Ltd.,"BTA Tower,  Building #  29, Kemal Ataturk Avenue,  Road # 17,  Banani C/A, Dhaka - 1213",BDTHAI,https://dsebd.org/displayCompany.php?name=BDTHAI,9821574-77,,,,,+8801733200797,
Bangladesh Services Ltd.,"01, Minto Road, Dhaka-1000.",BDSERVICE,https://dsebd.org/displayCompany.php?name=BDSERVICE,-58310432,,,,,,
Bangladesh Lamps Limited,"House # 22, Road # 4, Block # F, Banani, Dhaka-1213",BDLAMPS,https://dsebd.org/displayCompany.php?name=BDLAMPS,9855371-80,,,,,+8801817042431,
Bangladesh Finance Limited,"Baitul Hossain Building (2nd Floor), 27, Dilkusha C/A, Dhaka-1000, Bangladesh",BDFINANCE,https://dsebd.org/displayCompany.php?name=BDFINANCE,+88 02223385097,,,,,,+8802223385097
BDCOM Online Ltd.,"JL Bhaban (5th floor) House # 01, Road # 01, Gulshan Avenue, Gulshan - 01, Dhaka-1212",BDCOM,https://dsebd.org/displayCompany.php?name=BDCOM,9666333666,,,,,+8801741896081,
Bangladesh Autocars Ltd.,"110, Tejgaon I/A, Dhaka - 1208",BDAUTOCA,https://dsebd.org/displayCompany.php?name=BDAUTOCA,8870467-8,,,,,+8801730714732,
BBS Cables PLC.,"01 Mohakhali C/A, Advanced Noorani Tower (Level-08), Dhaka-1212.",BBSCABLES,https://dsebd.org/displayCompany.php?name=BBSCABLES,02-222294771,,,,,+8801708813848,
Bangladesh Building Systems PLC.,"01 Mohakhali C/A, Advanced Noorani Tower (Level-08), Dhaka-1212.",BBS,https://dsebd.org/displayCompany.php?name=BBS,02-222294771,,,,,,+88029854475
Bay Leasing & Investment Limited,"Eunoos Trade Center, Level-18, 52-53 Dilkusha, Motijheel C/A.",BAYLEASING,https://dsebd.org/displayCompany.php?name=BAYLEASING,2223352504,,,,,+8801793477212,+8802223352504
British American Tobacco Bangladesh Company Limited,"New DOHS Road,  Mohakhali,  Dhaka - 1206",BATBC,https://dsebd.org/displayCompany.php?name=BATBC,+88 02 48811279-83,,,,,+8801313701925,
Bata Shoe Company (Bangladesh) Limited,"Tongi Industrial Area, Tongi, Gazipur-1710.",BATASHOE,https://dsebd.org/displayCompany.php?name=BATASHOE,PABX '9810501-5,,,,,+8801713333191,
Baraka Power Limited,"6/A/1 (1st & 2nd Floor), Segun bagicha, Dhaka-1000",BARKAPOWER,https://dsebd.org/displayCompany.php?name=BARKAPOWER,-223352219,,,,,+8801730700857,
Bank Asia PLC.,"Bank Asia Tower 32 & 34 Kazi Nazrul Islam AvenuernKawran Bazar, Dhaka-1215",BANKASIA,https://dsebd.org/displayCompany.php?name=BANKASIA,880-9617-001100 Ext: 001213,,,,,,
Bank Asia 1st Perpetual Bond,"Bank Asia Tower 32 & 34 Kazi Nazrul Islam AvenuernKawran Bazar, Dhaka-1215.",BANKASI1PB,https://dsebd.org/displayCompany.php?name=BANKASI1PB,880-9617-001100 Ext: 001213,,,,,,
Bangas Ltd.,"South Avenue Tower (6th Floor), House # 50, Road # 03, Gulshan- 1, Dhaka-1212.",BANGAS,https://dsebd.org/displayCompany.php?name=BANGAS,88-02-222260264,,,,,+8801999055485,
